source_id,api_name,api_mode,api_version,source_url,path,method,operation_id,summary,description,tags,deprecated
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-instance/{journeyInstanceId}/custom-status,put,CustomStatusUpdate,Update journey instance custom status, Edit journey instance custom status.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyCustomStatusEdit,JourneyInstance,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-instance/launch-journey,post,LaunchJourney,Launch journey business process, Initialize a launch journey business process.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyCreate,JourneyInstance,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-launch-controls,post,CreateJourneyLaunchControls,Create Journey Launch Controls,<ul>   <li>Creates a new journey launch controls definition.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyLaunchControlsEdit,JourneyLaunchControls,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-launch-controls,put,UpdateJourneyLaunchControls,Update Journey Launch Controls,<ul>   <li>Updates a new journey launch controls definition.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyLaunchControlsEdit,JourneyLaunchControls,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-launch-controls/{journeyLaunchControlsId},delete,DeleteJourneyLaunchControls,Delete Journey Launch Controls,<ul>   <li>Deletes the selected version of an existing Journey Launch Controls.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyLaunchControlsDelete,JourneyLaunchControls,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule,post,CreateJourneySchedule,Create journey Schedule,"<ul>   <li>Creates a new journey Schedule with a first draft version.</li>   <li>                         The new version initializes with the provided data, has the default status of draft                         and the author as the only required signee.                     </li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerEdit",JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId},post,CreateJourneyScheduleVersion,Create journey Schedule version,"<ul>   <li>Creates a new version of an existing journey Schedule.</li>   <li>Assigns the next available version number.</li>   <li>                         The new version initializes with the provided data, has the default status of draft                         and the author as the only required signee.                     </li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerEdit",JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId},delete,DeleteJourneySchedule,Delete journey Schedule and all its versions, Deletes an existing journey Schedule and all its versions.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerDelete,JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId}/version/{versionNumber},put,UpdateJourneyScheduleVersion,Update journey Schedule version, Updates an existing journey Schedule version. Only draft and rejected versions are allowed to be updated.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerEdit,JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId}/version/{versionNumber},delete,DeleteJourneyScheduleVersion,Delete journey Schedule version,"<ul>   <li>Deletes the selected version of an existing journey Schedule.</li>   <li>                         If the version is the last one, then the version number of it will become the next available one for the                         model.                         Otherwise, the version number will be flagged as deleted and become unavailable.                     </li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerDelete",JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId}/version/{versionNumber}/clone,post,CloneJourneyScheduleVersion,Clone journey Schedule version,"<ul>   <li>Clones the selected version of an existing journey Schedule and creates a new model with a single version.</li>   <li>                         The new version contains all the data of the original selected one,                         will have the default status of draft and the author as the only required signee.                     </li>   <li>Returns the id of the cloned data group version.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerEdit",JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId}/version/{versionNumber}/submit-for-approval,put,SubmitJourneyScheduleVersion,Submit journey Schedule version for approval, Submits the selected version of an existing journey Schedule for approval.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerApprove,JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId}/version/{versionNumber}/sign,put,SignJourneyScheduleVersion,Sign journey Schedule version, Signs the selected version of an existing journey Schedule and changes the version status accordingly to the                     action (Approve/Reject).<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerApprove,JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule/{journeyScheduleId}/version/{versionNumber}/archive,put,ArchiveJourneyScheduleVersion,Archive journey Schedule version, Archives the selected version of an existing journey Schedule.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerArchive,JourneySchedule,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule-date,post,CreateJourneyScheduleDate,Create journey Schedule Date,<ul>   <li>Creates a new Journey Schedule Date.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerEdit,JourneyScheduleDate,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule-date,put,UpdateJourneyScheduleDate,Update journey Schedule Date,<ul>   <li>Updates and existing Journey Schedule Date Record.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerEdit,JourneyScheduleDate,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schedule-date/{journeyScheduleDateId},delete,DeleteJourneyScheduleDate,Delete journey Schedule date record,<ul>   <li>Deletes a Journey Schedule Date Record.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneySchedulerDelete,JourneyScheduleDate,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema,post,CreateJourneySchema,Create journey schema,"<ul>   <li>Creates a new journey schema with a first draft version.</li>   <li>                         The new version initializes with the provided data, has the default status of draft                         and the author as the only required signee.                     </li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderEdit",JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId},post,CreateJourneySchemaVersion,Create journey schema version,"<ul>   <li>Creates a new version of an existing journey schema.</li>   <li>Assigns the next available version number.</li>   <li>                         The new version initializes with the provided data, has the default status of draft                         and the author as the only required signee.                     </li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderEdit",JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId},delete,DeleteJourneySchema,Delete journey schema and all its versions, Deletes an existing journey schema and all its versions.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderDelete,JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId}/version/{versionNumber}/draft,post,CreateJourneySchemaDraftFromVersionNumber,Create journey schema version from provided version number,<ul>   <li>Creates a new version of an existing journey schema version.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderEdit,JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId}/version/{versionNumber},put,UpdateJourneySchemaVersion,Update journey schema version, Updates an existing journey schema version. Only draft and rejected versions are allowed to be updated.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderEdit,JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId}/version/{versionNumber},delete,DeleteJourneySchemaVersion,Delete journey schema version,"<ul>   <li>Deletes the selected version of an existing journey schema.</li>   <li>                         If the version is the last one, then the version number of it will become the next available one for the                         model.                         Otherwise, the version number will be flagged as deleted and become unavailable.                     </li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderDelete",JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId}/version/{versionNumber}/clone,post,CloneJourneySchemaVersion,Clone journey schema version,"<ul>   <li>Clones the selected version of an existing journey schema and creates a new model with a single version.</li>   <li>                         The new version contains all the data of the original selected one,                         will have the default status of draft and the author as the only required signee.                     </li>   <li>Returns the id of the cloned data group version.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderEdit",JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId}/version/{versionNumber}/submit-for-approval,put,SubmitJourneySchemaVersion,Submit journey schema version for approval, Submits the selected version of an existing journey schema for approval.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderEdit,JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId}/version/{versionNumber}/sign,put,SignJourneySchemaVersion,Sign journey schema version, Signs the selected version of an existing journey schema and changes the version status accordingly to the                     action (Approve/Reject).<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderApprove,JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/journey-schema/{journeySchemaId}/version/{versionNumber}/archive,put,ArchiveJourneySchemaVersion,Archive journey schema version, Archives the selected version of an existing journey schema.<br /><br /><b>Required permissions:</b><br />Following permissions are required: JourneyBuilderArchive,JourneySchema,False
journeycommand_v1,journey,command,1.0,https://api.fenergox.com/journeycommand/swagger/1.0/swagger.json,/api/sla-configuration,put,,Update journey SLA configuration, Updates the SLA configuration<br /><br /><b>Required permissions:</b><br />Following permissions are required: WorkingDaysEdit,JourneySlaConfiguration,False
